Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1JdeV9HWswwT2yv5ovHpz8,"On tombe, on réessaye","On tombe, on réessaye","BEN plg",2025-02-06,193653,34,true,g4olm5cjfcdi3sp15n61v34j0,2025-02-17T17:14:32Z,"rap français","Pour La Gloire",0.752,0.548,11,-10.532,0,0.0329,0.295,0.115,0.0582,0.658,105.125,4
spotify:track:4QT3YKobBj4BI7xCYRLr9u,"Just an Illusion","In the Heat of the Night","Imagination",1982,387866,64,false,g4olm5cjfcdi3sp15n61v34j0,2025-02-18T21:06:10Z,"post-disco,disco","R&B Division Ltd",0.636,0.871,1,-5.797,0,0.47,0.446,0,0.473,0.23,87.45,4
spotify:track:4LCzEYKPFcd2FCOmZdVDnM,"Dance With The Devil","Revolutionary, Vol. 1","Immortal Technique",2001-09-14,579293,65,true,g4olm5cjfcdi3sp15n61v34j0,2025-02-20T19:10:11Z,"hip-hop hardcore,hip-hop underground,hip-hop east coast","Rebel Army Records",0.466,0.765,0,-6.528,0,0.245,0.163,0.0000255,0.49,0.29,92.022,4
spotify:track:0yODfEoKH4ev8xc1vOpbR8,"leader price","leader price","The Doug",2025-02-18,173293,34,false,g4olm5cjfcdi3sp15n61v34j0,2025-02-20T20:59:56Z,"pop française,pop française indie,variété française","Universal Music Division Island Def Jam",0.557,0.958,6,-1.593,1,0.267,0.0519,0,0.163,0.91,190.195,4
spotify:track:5emQyqYHyUOcuS3nsuC0sm,"Walkin On Water","HOP","Stray Kids",2024-12-13,148810,72,false,g4olm5cjfcdi3sp15n61v34j0,2025-02-21T17:53:15Z,"k-pop,musique bruitiste","Republic Records - Stray Kids",0.796,0.527,8,-8.264,0,0.371,0.269,0,0.119,0.53,92.209,4
spotify:track:6uXX4Ta3Wjv5G9dGvcKeXg,"MACALLAN SPEECH","FRANCS-TIREURS PARTISANS","FEMTOGO;neophron",2025-02-11,120652,52,true,g4olm5cjfcdi3sp15n61v34j0,2025-02-22T18:50:40Z,"rap français,new wave,hyperpop","ANY MERCY FORBIDDEN",0.676,0.715,1,-6.751,0,0.285,0.709,0,0.43,0.716,92.649,4
spotify:track:15wl3PqsQxut8rDKsbuU3j,"MME. RIFFAUD","FRANCS-TIREURS PARTISANS","FEMTOGO;neophron",2025-02-11,125217,55,true,g4olm5cjfcdi3sp15n61v34j0,2025-02-22T18:50:40Z,"rap français,new wave,hyperpop","ANY MERCY FORBIDDEN",0.664,0.79,8,-6.4,0,0.541,0.307,0.00000129,0.136,0.784,94.415,4
spotify:track:41N4Vlw8OnGhfucDe4RoLj,"BOCATHEVA","FRANCS-TIREURS PARTISANS","FEMTOGO;neophron",2025-02-11,134400,51,true,g4olm5cjfcdi3sp15n61v34j0,2025-02-22T18:50:40Z,"rap français,new wave,hyperpop","ANY MERCY FORBIDDEN",0.694,0.731,10,-6.378,0,0.352,0.132,0,0.134,0.796,92.915,4
spotify:track:2LCb96PM8PvXEZ6S4Lh2ht,"OFF ROAD","FRANCS-TIREURS PARTISANS","FEMTOGO;neophron",2025-02-11,142978,51,true,g4olm5cjfcdi3sp15n61v34j0,2025-02-22T18:50:40Z,"rap français,new wave,hyperpop","ANY MERCY FORBIDDEN",0.443,0.448,4,-12.114,0,0.0938,0.747,0.000207,0.145,0.555,128.659,3
spotify:track:1LqDW54jByEjfZJMadiLJU,"UNE HISTOIRE ÉTRANGE","L'Étrange Histoire de Mr.Anderson","Laylow",2021-07-16,277506,61,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-02T18:23:07Z,"rap français,rap marocain","Digitalmundo",0.513,0.612,9,-5.806,0,0.388,0.372,0,0.112,0.195,82.053,3
spotify:track:5Elks3pEzhvw8l4XtDTro7,"Réalité Rap Musique","Réalité Rap Musique, Vol. 1","BEN plg",2022-04-01,228257,40,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-12T20:00:08Z,"rap français","Pour La Gloire",0.69,0.697,9,-6.09,0,0.622,0.523,0,0.0854,0.566,87.447,4
spotify:track:4pjrEp0xriVOQq3IjvvjuM,"Nostra Culpa","Vers l'infini et au-delà","Youssef Swatt's",2017-06-16,202853,28,false,g4olm5cjfcdi3sp15n61v34j0,2025-03-15T22:54:38Z,"rap français","Youssef Swatt's",0.43,0.418,3,-6.598,0,0.0469,0.701,0.000515,0.159,0.508,83.04,3
spotify:track:6MHUYde9edp2cjzwYgIjiw,"J’avais juste envie d’écrire.","J’avais juste envie d’écrire.","Damso",2021-04-09,155789,49,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-21T23:41:18Z,"rap français,pop urbaine,r&b français","Trente-quatre Centimes",0.423,0.565,1,-9.297,1,0.195,0.0256,0.0000222,0.122,0.392,95.975,5
spotify:track:1SJ6xAjvU1EiJ89W9SSe5C,"POIZON","TRINITY","Laylow",2020-02-28,216986,44,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-24T18:36:19Z,"rap français,rap marocain","Digitalmundo",0.744,0.749,7,-9.653,1,0.248,0.0484,0,0.746,0.793,126.021,4
spotify:track:4APjoR6Fmrrl707Z1cShHS,"bâtard","racine carrée","Stromae",2013-01-01,208826,54,false,g4olm5cjfcdi3sp15n61v34j0,2025-03-28T17:27:06Z,"pop française","Universal Music Distributed Labels",0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4
spotify:track:5ruzrDWcT0vuJIOMW7gMnW,"The Adults Are Talking","The New Abnormal","The Strokes",2020-04-10,309053,80,false,g4olm5cjfcdi3sp15n61v34j0,2025-03-30T10:05:37Z,"garage rock,indie rock,rock alternatif","Cult Records/RCA Records",0.603,0.419,11,-7.968,1,0.239,0.664,0.0000109,0.35,0.664,119.078,3
spotify:track:2P4jxkmoNo2QFacJ07Ov2l,"Love64 (Interlude)","445e Nuit","Népal",2017-09-22,100106,42,false,g4olm5cjfcdi3sp15n61v34j0,2025-03-30T10:14:37Z,"rap français","Triple 4 Gear",0.658,0.681,7,-5.963,1,0.344,0.228,0,0.166,0.524,89.801,4
spotify:track:3bCZHfc8CNZTrUoscXQdRy,"Manifeste","Lamine","Guizmo",2024-08-21,457746,26,false,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T06:29:59Z,"rap français","Y&W",0.732,0.702,10,-8.333,0,0.043,0.599,0.00000893,0.0893,0.534,140.026,4
spotify:track:0KvCXRNnMHgIj9LO2LuQoj,"Maîtriser mes pensées","Maîtriser mes pensées","kezo;Zamdane",2025-02-27,246586,25,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:26:45Z,"rap français","Kezo prod / Music city",0.537,0.667,6,-20.851,1,0.87,0.694,0.00000237,0.365,0.0345,74.602,3
spotify:track:18KUmmeiN89ITcync2if4o,"*","Chambre 140 (Part.1)","PLK",2024-01-18,39333,27,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:12Z,"rap français,pop urbaine","Panenka Music",0.828,0.39,2,-10.875,1,0.481,0.376,0,0.0865,0.652,130.198,4
spotify:track:5dIihMTZ5hoTjtSodbDTJj,"EA7","Chambre 140 (Part.1)","PLK",2024-01-18,91000,46,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:12Z,"rap français,pop urbaine","Panenka Music",0.48,0.722,11,-8.046,0,0.384,0.288,0,0.11,0.51,165.732,5
spotify:track:41rNgAeNWLDhpVnybXbRvT,"Gare du Nord","Chambre 140 (Part.1)","PLK",2024-01-18,140626,42,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:12Z,"rap français,pop urbaine","Panenka Music",0.791,0.558,0,-9.328,1,0.21,0.139,0,0.0784,0.805,145.889,4
spotify:track:7GLtEcaxxQpdK63YsiG51g,"Ça mène à rien","Chambre 140 (Part.1)","PLK;Gazo",2024-01-18,198773,64,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:12Z,"rap français,pop urbaine,r&b français,drill","Panenka Music",0.494,0.527,8,-8.253,0,0.085,0.3,0.00000321,0.105,0.753,97.206,3
spotify:track:6EYUFHYAD9Czulo0n6X3Gu,"A l'envers","Chambre 140 (Part.1)","PLK",2024-01-18,150266,44,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:12Z,"rap français,pop urbaine","Panenka Music",0.902,0.539,4,-8.891,0,0.384,0.353,0.000036,0.0967,0.455,137.021,4
spotify:track:1NYZVfM2qmaHnRsSxmyFTA,"Flash","Chambre 140 (Part.1)","PLK",2024-01-18,144853,42,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:12Z,"rap français,pop urbaine","Panenka Music",0.488,0.566,3,-8.306,0,0.378,0.439,0,0.0834,0.405,196.501,3
spotify:track:0EqzmPWtJPcFvJfsa9rga7,"La nuit","Chambre 140 (Part.1)","PLK;TIF",2024-01-18,176973,59,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:12Z,"rap français,pop urbaine,rap marocain,pop marocaine","Panenka Music",0.827,0.621,0,-6.492,1,0.506,0.0529,0,0.0696,0.666,117.366,4
spotify:track:65w1B0wLPnEICOfSl7C4Op,"Périph","Chambre 140 (Part.1)","PLK",2024-01-18,168866,53,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:12Z,"rap français,pop urbaine","Panenka Music",0.66,0.543,8,-9.315,1,0.477,0.354,0,0.121,0.715,149.024,4
spotify:track:2KJNwY90lzpGSnYcaEsDJZ,"Sun","Chambre 140 (Part.1)","PLK",2024-01-18,133533,38,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:12Z,"rap français,pop urbaine","Panenka Music",0.777,0.501,4,-8.842,0,0.255,0.397,0,0.274,0.393,143.1,4
spotify:track:55MiZhKi7KL3mCUZmPECO1,"T.I.A","BDLM VOL.1","Tiakola",2024-09-20,218181,46,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.772,0.569,6,-7.006,0,0.062,0.235,0,0.117,0.525,115.03,4
spotify:track:6JCjcuo4VKAP4bHhbHj6fe,"PONA NINI","BDLM VOL.1","Tiakola;Genezio;Prototype",2024-09-20,246978,64,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.76,0.723,7,-4.946,1,0.0876,0.2,0,0.338,0.884,138.046,4
spotify:track:5B286OoIX6KAJezPQ02dgz,"G.A.N.G","BDLM VOL.1","Tiakola;Niska;La Mano 1.9",2024-09-20,187826,60,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.717,0.501,2,-7.963,0,0.0659,0.443,0,0.23,0.618,137.925,4
spotify:track:19S3LO0v8isaxrXR8nyi9D,"CABREL","BDLM VOL.1","Tiakola;Saaro",2024-09-20,185879,46,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.69,0.622,11,-7.014,1,0.0806,0.336,0,0.35,0.652,91.463,3
spotify:track:2vIYlJ9XODjvwY86oXNbwi,"PROTECT","BDLM VOL.1","Tiakola;Merveille",2024-09-20,184992,53,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.794,0.66,6,-7.442,0,0.0704,0.138,0,0.0917,0.47,118.006,4
spotify:track:2fuHzxuylp3hH7XcVABSlw,"PSYCHOLOGIQUE","BDLM VOL.1","Tiakola",2024-09-20,235932,58,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.773,0.564,6,-6.297,0,0.087,0.491,0,0.144,0.42,128.983,4
spotify:track:6gF9liH6UwYm2eQqyuP7SH,"PLAISIR NOCIF","BDLM VOL.1","Tiakola;SDM;Liim’s",2024-09-20,212718,63,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français,rap ivoirien","M3lo World / Atlantic Records",0.666,0.619,1,-7.811,0,0.0671,0.262,0,0.108,0.485,127.072,4
spotify:track:7byNK5VtWmfShQ1cRXsl2d,"PING PONG","BDLM VOL.1","Tiakola",2024-09-20,191813,50,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.872,0.708,10,-7.472,1,0.176,0.336,0,0.0998,0.308,130.081,4
spotify:track:6C0SXfD7rR46MpWK5VJSEw,"MANON B","BDLM VOL.1","Tiakola;Ryflo;Oskoow",2024-09-20,169846,69,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.851,0.583,9,-6.857,1,0.171,0.492,0.00000221,0.558,0.614,140.173,4
spotify:track:7oYvlSOzq3PkfrbFnTa2Qy,"FORMIDABLE","BDLM VOL.1","Tiakola",2024-09-20,150857,47,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.613,0.577,10,-8.823,0,0.271,0.396,0.00489,0.127,0.515,89.522,4
spotify:track:3Ird3tXm20WmN24qZPxNpZ,"FAST LIFE & FAMILLE","BDLM VOL.1","Tiakola;.H.K;Jolagreen23",2024-09-20,298666,49,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.75,0.497,11,-7.846,0,0.149,0.3,0,0.14,0.602,124.063,4
spotify:track:6yg2N05MAebATBiYQytC6N,"RESTE-LÀ","BDLM VOL.1","Tiakola;RnBoi;Monsieur Nov",2024-09-20,242333,62,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.748,0.752,5,-6.805,1,0.059,0.244,0,0.0885,0.58,101.993,4
spotify:track:1qWu2bQDKH8lkGkEwmp47P,"Y.J (C'EST KO)","BDLM VOL.1","Tiakola;Ronisia",2024-09-20,218823,48,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français,zouk,kompa","M3lo World / Atlantic Records",0.502,0.468,1,-10.723,1,0.285,0.205,0,0.131,0.419,101.703,5
spotify:track:36kPlvgOwqbdMqMyeioRJN,"1h55","BDLM VOL.1","Tiakola;Rsko;Hamza",2024-09-20,227380,67,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.76,0.667,7,-8.976,1,0.0908,0.102,0.00000883,0.226,0.409,125.017,4
spotify:track:3TEGsd7SFjVwXsxFU4YpwA,"GRAND PRIX","BDLM VOL.1","Tiakola;JEY BROWNIE;Sonny Rave",2024-09-20,203072,41,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.81,0.487,10,-7.512,1,0.067,0.387,0,0.0823,0.463,139.931,4
spotify:track:2wZDwm50O6hqi9UyBX48iL,"DERNIÈRE DANSE","BDLM VOL.1","Tiakola;Zed;Cheu-B",2024-09-20,171428,41,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français","M3lo World / Atlantic Records",0.86,0.715,7,-7.196,0,0.2,0.444,0,0.0841,0.49,130.04,4
spotify:track:1846vIsNCQ61QT8Z0e7n3X,"MANON B (feat. Ryflo, Oskoow & MC Cebezinho) - Brazilian Remix","BDLM VOL.1","Tiakola;MC Cebezinho;Oskoow;Ryflo",2024-09-20,207850,42,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:29:34Z,"rap français,pop urbaine,r&b français,funk brésilienne,funk consciente,trap funk","M3lo World / Atlantic Records",0.961,0.321,1,-9.626,0,0.0835,0.531,0.038,0.0921,0.172,120.009,4
spotify:track:6fZ1LdT548wF81HlSCf4CM,"phileas fogg","SAUDADE","Green Montana",2024-04-04,113093,44,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.773,0.398,3,-11.042,0,0.206,0.757,0.000253,0.107,0.358,125.143,4
spotify:track:02ScizEqLzx9n9eZbHfrlh,"ishtar","SAUDADE","Green Montana",2024-04-04,122773,41,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.875,0.432,10,-8.112,0,0.0561,0.275,0.00586,0.103,0.528,119.959,4
spotify:track:5wQH9SX6pRc4ILct7k6S2t,"bissap","SAUDADE","Green Montana",2024-04-04,128093,37,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.906,0.427,5,-10.036,0,0.0489,0.439,0.00124,0.0941,0.491,122.016,4
spotify:track:5KRbR612c2andWTf4vvAhs,"bank","SAUDADE","Green Montana;Josman;Tiakola",2024-04-04,191213,48,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français,pop urbaine,r&b français","Universal Music Division Capitol Music France",0.844,0.504,6,-10.417,0,0.127,0.134,0.0149,0.11,0.481,133.023,4
spotify:track:5j73eZIXfYzl4d8Av6xLAD,"inspecteur gadget","SAUDADE","Green Montana",2024-04-04,130266,35,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.843,0.393,5,-8.168,0,0.0953,0.337,0.00363,0.127,0.356,119.997,4
spotify:track:3uQaxsPkf21K0f8NBrG2pM,"beverly hills 90210","SAUDADE","Green Montana",2024-04-04,147093,42,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.804,0.525,4,-9.236,0,0.296,0.222,0.00000227,0.113,0.59,119.934,4
spotify:track:4ZNjXgY0wBph6FXbPaws0G,"dashboard","SAUDADE","Green Montana;ISHA",2024-04-04,116000,42,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.533,0.472,0,-12.128,0,0.156,0.599,0.716,0.108,0.329,135.1,4
spotify:track:1kSmsoROnpGgAHxj4CsGJD,"oseille mon amour","SAUDADE","Green Montana",2024-04-04,106760,39,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.656,0.433,11,-10.865,0,0.0536,0.746,0.0000167,0.173,0.368,125.615,4
spotify:track:501KhX3hwC7G6XHXZeBKYU,"saudade","SAUDADE","Green Montana",2024-04-04,139120,45,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.928,0.312,4,-10.95,0,0.322,0.494,0.00135,0.114,0.495,118.059,4
spotify:track:6BoZHJmT6F7Gu0uQ2nQNbw,"la brique et la drogue","SAUDADE","Green Montana",2024-04-04,130573,36,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.832,0.336,4,-9.456,0,0.185,0.241,0.0000428,0.119,0.361,133.99,4
spotify:track:2zs5i4K9lESej8Rf4bffJE,"ekenge","SAUDADE","Green Montana",2024-04-04,128985,37,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.859,0.357,5,-9.199,0,0.301,0.159,0.000156,0.113,0.539,138.052,4
spotify:track:6amS7F68i3LVBnW1yllZkH,"alfred borden","SAUDADE","Green Montana",2024-04-04,83693,36,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.9,0.484,5,-11.202,0,0.0564,0.42,0.555,0.113,0.634,130.012,4
spotify:track:2xMZEOCVuz7qDASNZ1pco1,"riche nouveau monde","SAUDADE","Green Montana",2024-04-04,148040,37,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.727,0.53,0,-9.169,0,0.309,0.434,0.000392,0.101,0.444,122.949,4
spotify:track:0ex0EZnrO2mMPIkYp3ewZX,"barcelona92","SAUDADE","Green Montana;SDM",2024-04-04,172280,62,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français,r&b français,pop urbaine","Universal Music Division Capitol Music France",0.867,0.34,5,-11.268,0,0.13,0.318,0.305,0.11,0.477,139.941,4
spotify:track:6HHofIh9LbjaMwPI0l1UZm,"mc laren & likelemba","SAUDADE","Green Montana",2024-04-04,160533,38,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.826,0.582,6,-8.838,0,0.0814,0.484,0.476,0.111,0.28,142.049,4
spotify:track:7fzsKXJb1Jae4gRVkZT4pJ,"la haine","SAUDADE","Green Montana",2024-04-04,164720,38,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.958,0.339,7,-11.486,1,0.132,0.14,0.634,0.107,0.28,120.091,4
spotify:track:2J7uzilyfqxc9WpY4xLip8,"paire de celine","SAUDADE","Green Montana",2024-04-04,112640,35,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.731,0.334,2,-13.72,1,0.0405,0.897,0.000185,0.107,0.895,149.889,4
spotify:track:3qenb16FQHfwFJbcFNiAhV,"finalement riche","SAUDADE","Green Montana;Theodorepourdevrai",2024-04-04,159666,38,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:30:28Z,"rap français","Universal Music Division Capitol Music France",0.65,0.61,9,-10.995,0,0.117,0.281,0.0000599,0.318,0.214,120.016,4
spotify:track:0Swisqu1xdKUrjDIz2tS33,"10 jours, 10 nuits","10 jours, 10 nuits","Scylla;Furax Barbarossa",2025-03-26,230533,30,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:32:58Z,"rap français","DEMAIN",0.841,0.677,8,-6.424,0,0.0792,0.685,0.0000218,0.123,0.763,115.965,4
spotify:track:5KxWwElMzJ42lskja6OKF8,"Tourmente","Tourmente","Bekar",2025-03-28,158971,40,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:08Z,"rap français","Panenka Music",0.752,0.527,1,-7.886,0,0.0449,0.159,0.0000548,0.09,0.552,120.019,4
spotify:track:6mCNZv1jxTcM4rxR9Zm4sA,"Tout ce qu'il voulait","Couleur de ma peine","Zamdane",2022-02-24,212893,40,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.849,0.521,7,-8.971,0,0.171,0.169,0,0.104,0.337,140.108,4
spotify:track:2GBYcpv1FsTS4SGc1eGr5g,"Incomplet comme février","Couleur de ma peine","Zamdane",2022-02-24,210666,34,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.577,0.708,4,-5.883,0,0.189,0.31,0,0.301,0.634,124.92,4
spotify:track:6trUdO3Ns8kyvePntgMGUW,"Boyka","Couleur de ma peine","Zamdane;Dinos",2022-02-24,221986,40,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.625,0.528,4,-8.52,0,0.0479,0.452,0.000264,0.077,0.285,125.005,4
spotify:track:659Nz6xHkTvObWLup9MZ9g,"1,2,3,4","Couleur de ma peine","Zamdane",2022-02-24,208000,45,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.564,0.626,1,-7.684,0,0.33,0.304,0,0.314,0.228,140.101,4
spotify:track:5N4qY6MmyKyoj0i8N0UqoM,"Stradivarius","Couleur de ma peine","Zamdane",2022-02-24,179986,33,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.612,0.378,9,-9.062,0,0.027,0.947,0.00000102,0.089,0.284,131.907,4
spotify:track:3akdJl2W5slpvla8O9jJEM,"Naïf","Couleur de ma peine","Zamdane",2022-02-24,206880,37,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.812,0.618,0,-7.228,1,0.235,0.313,0,0.121,0.462,136.954,4
spotify:track:5lyKwmMB1nuU3jUrrIFI3Q,"Fauves","Couleur de ma peine","Zamdane;Jazzy Bazz",2022-02-24,210453,42,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.846,0.575,8,-8.548,0,0.258,0.438,0.00000148,0.0967,0.62,131.933,4
spotify:track:2GX891mqt3628pvJbTki81,"Même à distance on est proches","Couleur de ma peine","Zamdane",2022-02-24,120040,32,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.622,0.624,0,-8.724,1,0.0453,0.674,0.000516,0.0676,0.233,93.074,4
spotify:track:33WcCJTMnB9hGDr9CrStBv,"Lettre à mon dieu","Couleur de ma peine","Zamdane",2022-02-24,200173,34,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.572,0.454,1,-9.222,0,0.0882,0.621,0,0.11,0.232,139.87,4
spotify:track:67CAY7Mmyek5iVB5oVJvVZ,"Foust L'Bando","Couleur de ma peine","Zamdane",2022-02-24,182173,34,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.685,0.605,0,-6.453,0,0.127,0.675,0,0.272,0.652,139.883,4
spotify:track:2bo2UNuag7NYEYu3TAmzpb,"Bonne année","Couleur de ma peine","Zamdane;Soso Maness",2022-02-24,214000,29,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français,pop urbaine","Black Palladium Music / Bendo Music / Capitol",0.83,0.587,6,-6.909,0,0.0488,0.457,0.000764,0.131,0.341,120.001,4
spotify:track:57lcVv1vMs8DNCkONAbzEA,"C18","Couleur de ma peine","Zamdane",2022-02-24,146160,33,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.666,0.657,8,-7.003,1,0.122,0.193,0,0.255,0.346,94.912,4
spotify:track:44NvGkg7HTYTAwOr6XVl14,"Zhar","Couleur de ma peine","Zamdane",2022-02-24,166360,34,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.7,0.387,1,-9.961,1,0.0393,0.698,0.000156,0.0712,0.4,99.981,4
spotify:track:3jcAPpfa4rI3UKesaNge2c,"Groupie love","Couleur de ma peine","Zamdane",2022-02-24,197880,38,true,g4olm5cjfcdi3sp15n61v34j0,2025-03-31T15:33:36Z,"rap français","Black Palladium Music / Bendo Music / Capitol",0.484,0.687,1,-6.368,0,0.0822,0.568,0.00000468,0.0666,0.641,119.015,4
